,Words,Likelihoods
3483,wwwf,0.6675680790024122
3484,natur,0.4369628376860679
3485,âalfalfa,0.6675680790024122
3486,getaway,0.6675680790024122
3487,fifteen,-0.600943246461095
3488,subsid,-0.7187262821174787
3489,stepfath,-0.1797297813847917
3490,planet,0.13107470848784344
3491,kristen,-0.6133657664596524
3492,fulsom,0.6675680790024122
3493,dreamcatch,-1.4118734626774239
3494,newswomen,0.6675680790024122
3495,chopin,1.0730331871105765
3496,diseas,-0.43782389665107635
3497,naiviti,-0.025579101557533145
3498,madg,2.0538624401223027
3499,bregov,1.583858810876567
3500,vatican,-0.15911049418205567
3501,pollak,2.171645475778686
3502,imotep,-1.1241913902256429
3503,foprget,-0.7187262821174785
3504,kuenster,-0.7187262821174785
3505,dench,1.1375717082481478
3506,baldi,-0.9418698334316883
3507,tywanna,0.6675680790024122
3508,plu,-0.23630013287318588
3509,completli,-0.025579101557533145
3510,ballyhoo,-0.31326117400931414
3511,iversen,1.0730331871105765
3512,asses,-1.4118734626774239
3513,kold,-1.1241913902256429
3514,polt,-0.7187262821174785
3515,safti,-1.1241913902256429
3516,debit,1.0730331871105765
3517,buggeringli,-0.7187262821174785
3518,retel,0.4018649132694065
3519,urbanit,-0.43104420966569745
3520,vogu,2.3723161712408376
3521,beckinsal,1.9893239189847316
3522,tequila,-1.9714892506128465
3523,dick,0.58573806075478
3524,stealthi,0.6675680790024122
3525,spread,0.01078854261334164
3526,visualis,0.6675680790024122
3527,apach,0.19756444975667647
3528,dodgi,-1.01597780558541
3529,bersek,-0.7187262821174785
3530,worht,0.6675680790024122
3531,grampa,-0.025579101557533145
3532,bannerman,-1.1241913902256429
3533,mclanahan,0.6675680790024122
3534,skydiv,-1.4118734626774239
3535,greanad,-0.7187262821174785
3536,avarici,0.6675680790024122
3537,menstruat,1.3607152595623575
3538,sheesh,-1.2042340978991792
3539,impresario,-0.43104420966569745
3540,soliloquy,0.7853511146587956
3541,understori,-1.1241913902256429
3542,sidekick,-0.1368047366677575
3543,delinqu,-0.02557910155753326
3544,ambit,0.23678516290995788
3545,lebeau,1.0730331871105765
3546,symbiosi,1.0730331871105765
3547,brackettsvil,0.6675680790024122
3548,whisk,0.07978141410029298
3549,commentor,1.0730331871105765
3550,nonscari,-0.7187262821174785
3551,amruta,-0.7187262821174785
3552,erenni,0.6675680790024122
3553,sayonara,0.6675680790024122
3554,highspe,-0.7187262821174785
3555,shootâ,0.6675680790024122
3556,jokingli,0.6675680790024122
3557,dispirit,0.6675680790024122
3558,cataluã±a,0.6675680790024122
3559,igit,0.6675680790024122
3560,sycho,-1.1241913902256429
3561,inbetween,-0.31326117400931414
3562,bakhtiari,-1.6350170139916336
3563,interwoven,1.1530758947841129
3564,430,-0.7187262821174785
3565,hilltop,0.6675680790024122
3566,choreographi,-0.0930203823530658
3567,twitter,0.6675680790024122
3568,ddp,0.6675680790024122
3569,leopard,0.7628782588067369
3570,legitim,0.07286097125571951
3571,tennant,0.9552501514541931
3572,retitl,-2.798167823797314
3573,calfifornia,0.6675680790024122
3574,olymp,-0.4563620176499876
3575,khaki,-0.43104420966569745
3576,theoriz,-0.585194889492956
3577,duell,1.583858810876567
3578,anaem,0.6675680790024122
3579,tirad,-0.24872265287174292
3580,regular,0.27531320263105413
3581,persona,0.47519618635495586
3582,yother,1.0730331871105765
3583,22,-0.3309607511087149
3584,davidian,1.0730331871105765
3585,ignatiu,-1.1241913902256429
3586,joli,0.2080357496239719
3587,robison,1.0730331871105765
3588,dorney,1.3607152595623575
3589,escal,0.667568079002412
3590,acid,-0.38558183558894027
3591,josua,0.6675680790024122
3592,virus,0.37988600655063115
3593,copeman,0.6675680790024122
3594,sorrano,0.6675680790024122
3595,lob,-0.31326117400931414
3596,dari,0.6675680790024122
3597,ebe,-1.4118734626774239
3598,flung,0.19756444975667647
3599,woke,-0.21973511599849063
3600,pivot,0.7321066001399833
3601,cam,-0.836509317773862
3602,showrunn,0.6675680790024122
3603,playground,0.12857157826972518
3604,bort,-1.1241913902256429
3605,jacinda,1.0730331871105765
3606,drivvl,-0.7187262821174785
3607,sprach,0.6675680790024122
3608,unisol,-3.321415967561862
3609,wrinkli,0.6675680790024122
3610,oversight,1.0730331871105765
3611,edd,1.3607152595623575
3612,atlanta,1.3607152595623573
3613,unfilt,-0.31326117400931414
3614,puls,0.2195433564754519
3615,nex,-0.7187262821174785
3616,irl,0.8217187588296705
3617,kase,0.6675680790024122
3618,hickock,1.4784982952187409
3619,ottaviano,-1.1241913902256429
3620,bildungsroman,1.0730331871105765
3621,lapd,-1.3248620856877942
3622,snoodl,1.3607152595623575
3623,lacey,0.26210297089424783
3624,allow,0.07200122678133088
3625,oper,-0.02557910155753326
3626,arkham,0.6675680790024122
3627,beefheart,-0.7187262821174785
3628,meaningful,-0.025579101557533145
3629,programmat,-0.7187262821174785
3630,shotgun,-1.0596528690880718
3631,rook,1.0730331871105765
3632,anderson,0.35741315069857266
3633,amant,1.3607152595623575
3634,quenton,0.6675680790024122
3635,golina,-0.7187262821174785
3636,skogland,0.6675680790024122
3637,rueda,1.583858810876567
3638,hamlet,0.5160181808752112
3639,benidorm,-1.1241913902256429
3640,heighten,0.6675680790024122
3641,susanah,0.6675680790024122
3642,cathryn,1.0730331871105765
3643,gruver,0.6675680790024122
3644,ambiti,0.43623894310176287
3645,walkout,-1.6350170139916336
3646,fulcrum,0.6675680790024122
3647,pan,0.4809821234219999
3648,chorus,-1.1241913902256429
3649,guilelessli,0.6675680790024122
3650,substrat,0.6675680790024122
3651,ibb,0.6675680790024122
3652,sega,-1.1241913902256429
3653,seveti,-0.7187262821174785
3654,12x,-0.7187262821174785
3655,daintili,-0.7187262821174785
3656,sardinia,-1.4118734626774239
3657,crucifixion,-1.0064083545692595
3658,moneypenni,1.0730331871105765
3659,fieri,-0.19742935848419235
3660,beauregard,0.6675680790024122
3661,bourdel,0.6675680790024122
3662,greyston,1.3607152595623575
3663,pei,1.583858810876567
3664,irã©n,0.6675680790024122
3665,midler,0.28190559819042743
3666,vocal,0.36832518414955534
3667,desent,-1.1241913902256429
3668,faubourg,1.0730331871105765
3669,agrama,-1.1241913902256429
3670,fosseliu,1.583858810876567
3671,walden,-0.7187262821174785
3672,bryce,1.3607152595623575
3673,bigwig,-1.1241913902256429
3674,renew,1.766180367670522
3675,borgo,1.3607152595623575
3676,scoses,0.6675680790024122
3677,simul,-0.6317149051278489
3678,ripoff,-1.8379578579883238
3679,paglia,-0.7187262821174785
3680,aggressor,-0.025579101557533145
3681,massag,-0.3620513381787462
3682,unyield,1.3607152595623575
3683,555,-0.7187262821174785
3684,truley,-0.7187262821174785
3685,uncount,-0.7187262821174785
3686,wittgenstein,0.37988600655063115
3687,jag,0.5340366863778896
3688,jackzilla,1.0730331871105765
3689,charisma,-0.12088928136185811
3690,girolami,1.583858810876567
3691,claudett,1.9203310474977802
3692,unmask,-0.3440328326760678
3693,priya,3.1099151143716166
3694,punish,-0.08038733805252833
3695,themself,0.6675680790024122
3696,moorican,0.6675680790024122
3697,ember,0.6675680790024122
3698,flex,-0.5562073526197038
3699,paha,1.0730331871105765
3700,surreal,0.9999109222816139
3701,conserv,-0.0777648547281034
3702,hugo,-0.31326117400931414
3703,161,1.3607152595623575
3704,popper,1.3607152595623575
3705,slowlyâ,0.6675680790024122
3706,vilaiyaadu,-0.7187262821174785
3707,davenport,0.5622075633445858
3708,broadway,0.603029557864841
3709,dubieti,0.6675680790024122
3710,yan,2.2770059914365124
3711,unfortanetley,-0.7187262821174785
3712,berwick,-0.025579101557533145
3713,1907,-0.9418698334316883
3714,refresh,1.388886136529054
3715,mfer,0.6675680790024122
3716,wider,1.1028861502602576
3717,spald,1.0730331871105765
3718,naiveti,1.004040315623625
3719,tranquillo,0.6675680790024122
3720,ukranian,-0.025579101557533145
3721,judea,-0.7187262821174785
3722,moulin,2.613478228057726
3723,southeast,0.8907116303166218
3724,unconform,0.6675680790024122
3725,sham,-1.2295519058834694
3726,khouri,1.3607152595623575
3727,quartet,-0.2768935298384393
3728,mauric,0.500513994339246
3729,deewana,1.0730331871105765
3730,extortionist,-1.4118734626774239
3731,simplif,-0.025579101557533145
3732,prevar,-1.1241913902256429
3733,cuisin,0.37988600655063115
3734,paley,0.6675680790024122
3735,promulg,-0.43104420966569745
3736,miniv,0.6675680790024122
3737,heartless,0.4444245276882024
3738,manuela,0.37988600655063115
3739,layla,0.6675680790024122
3740,learn,0.28511549216685134
3741,pretend,-0.4479937679794708
3742,bedevil,0.6675680790024122
3743,grauer,-2.4234743743559037
3744,ntend,-0.7187262821174785
3745,zomg,-0.7187262821174785
3746,dous,1.3607152595623575
3747,gulpili,0.6675680790024122
3748,afresh,-0.7187262821174785
3749,mccord,0.6675680790024122
3750,eav,1.0730331871105765
3751,taco,-1.1241913902256429
3752,9s,-1.1241913902256429
3753,confin,0.37988600655063115
3754,skyscap,0.6675680790024122
3755,biba,0.6675680790024122
3756,luck,-0.211478479699372
3757,mannequin,0.39727774926250037
3758,incubu,-0.872876961944737
3759,daugher,0.6675680790024122
3760,khake,-1.1241913902256429
3761,guardian,0.05138193957859519
3762,clump,-0.7187262821174786
3763,clannad,1.0730331871105765
3764,norden,0.6675680790024122
3765,ecol,-0.43104420966569745
3766,dollari,-0.7187262821174785
3767,cardiovascular,0.6675680790024122
3768,unstudi,-0.7187262821174785
3769,affluent,0.7853511146587956
3770,six,0.12436104573338165
3771,wodg,-1.1241913902256429
3772,mean,-0.32487570643000707
3773,hobnob,0.6675680790024122
3774,busia,0.6675680790024122
3775,tot,1.227183866937835
3776,laziest,-0.7187262821174785
3777,crowford,0.6675680790024122
3778,irreproach,-0.9418698334316883
3779,spierlberg,0.6675680790024122
3780,unhappili,0.15674245523642122
3781,mummi,-2.8587924456137492
3782,mape,0.6675680790024122
3783,smeari,-1.1241913902256429
3784,darrow,-0.7187262821174785
3785,sojourn,-0.025579101557533145
3786,ublic,-0.025579101557533145
3787,pcm,0.6675680790024122
3788,cia,0.5674846204454297
3789,heartthrob,1.0730331871105765
3790,stuey,1.9203310474977802
3791,welbi,0.6675680790024122
3792,manserv,0.37988600655063115
3793,haley,0.26210297089424783
3794,steenbergen,-1.1241913902256429
3795,cablegram,0.6675680790024122
3796,gymnasium,1.0730331871105765
3797,addison,-0.5364047253235241
3798,englishwoman,0.6675680790024122
3799,anai,0.6675680790024122
3800,greta,0.37988600655063115
3801,rustic,0.4444245276882024
3802,2month,-1.4118734626774239
3803,bulett,-1.6350170139916336
3804,andrew,0.5472819131279101
3805,saira,-1.4118734626774239
3806,bernsen,1.5325655164890166
3807,deltaplan,0.6675680790024122
3808,chelan,-0.7187262821174785
3809,reclin,-0.31326117400931414
3810,durr,-0.7187262821174785
3811,rembrandt,0.37988600655063115
3812,shakycam,-1.1241913902256429
3813,guard,-0.18276468507994553
3814,joesphin,0.6675680790024122
3815,iyer,1.766180367670522
3816,kill,-0.5157630364361806
3817,pressley,-1.817338570785588
3818,giovanna,2.970153171996458
3819,weve,0.6675680790024122
3820,screenlay,0.6675680790024122
3821,ulf,-1.1241913902256429
3822,aronofski,1.0730331871105765
3823,hillerman,1.3607152595623575
3824,tenanci,0.6675680790024122
3825,excuseâ,-1.4118734626774239
3826,grail,-0.2262497970196844
3827,prophess,0.6675680790024122
3828,burtonesqu,0.6675680790024122
3829,montford,-0.9418698334316883
3830,pundit,-0.02557910155753326
3831,lilli,-0.29384308815221255
3832,rio,0.4539939787043531
3833,chewchilla,0.6675680790024122
3834,zoe,-0.13093961721535952
3835,frick,1.0730331871105765
3836,aaaaahhhh,-1.1241913902256429
3837,insofar,-1.1241913902256429
3838,yi,-0.24872265287174292
3839,balloo,0.6675680790024122
3840,primordi,1.583858810876567
3841,ecclesten,-0.7187262821174785
3842,levan,0.6675680790024122
3843,antena,2.4593275482304673
3844,lattic,0.6675680790024122
3845,alfons,0.6675680790024122
3846,doga,0.6675680790024122
3847,rã´yaburi,0.6675680790024122
3848,deservingli,0.6675680790024122
3849,unworthi,-0.4310442096656976
3850,sylvi,1.0730331871105765
3851,ambival,-0.3620513381787462
3852,maryland,1.3607152595623575
3853,goodal,0.6675680790024122
3854,eun,2.171645475778686
3855,shia,2.5393702559040037
3856,moorish,0.6675680790024122
3857,rettig,0.6675680790024122
3858,learner,1.3607152595623575
3859,lipo,-0.7187262821174785
3860,sanada,1.0730331871105765
3861,seema,-0.7187262821174785
3862,artichok,0.6675680790024122
3863,tex,-0.2262497970196844
3864,egoyan,0.6675680790024122
3865,âarabella,-1.1241913902256429
3866,possibilti,-0.7187262821174785
3867,essex,-0.20790065835148797
3868,generalship,0.6675680790024122
3869,ult,-0.7187262821174785
3870,oop,-0.5364047253235239
3871,murkwood,0.6675680790024122
3872,heresi,-0.7187262821174785
3873,111,-0.9418698334316883
3874,margit,1.0730331871105765
3875,strang,0.022276919620101907
3876,garante,-0.7187262821174785
3877,patienc,0.20494455705429915
3878,sov,-1.1241913902256429
3879,drummer,0.5805567020127824
3880,sparrow,-0.43104420966569745
3881,bcc,-0.7187262821174785
3882,anka,-0.7187262821174785
3883,ountain,-0.7187262821174785
3884,letdown,-0.5364047253235241
3885,muzam,0.6675680790024122
3886,shaggi,-1.5761765139687
3887,heliport,0.6675680790024122
3888,sisyphean,-0.43104420966569745
3889,hitler,-0.4398548393478526
3890,googi,-0.025579101557533145
3891,dorf,-0.7187262821174785
3892,wasp,-0.9418698334316884
3893,infertil,1.0730331871105765
3894,ignit,0.929932343469903
3895,buckaroo,1.3607152595623575
3896,maganac,0.6675680790024122
3897,bbq,-0.025579101557533145
3898,pygmalion,-0.43104420966569745
3899,kesher,0.6675680790024122
3900,cuckoo,0.43395322782090695
3901,prez,-0.02557910155753326
3902,sabbato,0.6675680790024122
3903,rooker,-2.2942626428758977
3904,valtan,-1.1241913902256429
3905,crueler,0.6675680790024122
3906,scarecrow,-1.369313848258628
3907,grainer,-0.7187262821174785
3908,footnot,-0.3620513381787462
3909,detain,1.9203310474977802
3910,dahmer,-2.733629302659743
3911,preemptiv,-0.7187262821174785
3912,ozzi,1.766180367670522
3913,sullen,0.42640602218552404
3914,reproach,-0.43104420966569745
3915,alida,-0.5364047253235241
3916,ociopath,-1.1241913902256429
3917,temperatur,-0.025579101557533145
3918,brindl,0.6675680790024122
3919,ww2,0.27980254799364856
3920,huss,0.6675680790024122
3921,athur,0.6675680790024122
3922,wwe,0.28190559819042743
3923,near,0.2067097825788682
3924,solar,-0.4310442096656976
3925,fiedel,1.0730331871105765
3926,hepherd,-0.7187262821174785
3927,impromptu,-0.025579101557533374
3928,nobuaki,0.6675680790024122
3929,beinhart,-0.7187262821174785
3930,plotâa,0.6675680790024122
3931,aranda,0.19756444975667647
3932,dept,-0.6133657664596524
3933,catiii,1.766180367670522
3934,overemot,0.6675680790024122
3935,conspici,0.6675680790024122
3936,bustiest,-1.1241913902256429
3937,1816,0.6675680790024122
3938,pebbl,0.4852465222084574
3939,lipsync,0.6675680790024122
3940,gari,0.379886006550631
3941,poppingli,0.6675680790024122
3942,gawki,0.26210297089424783
3943,child,0.11693805608962443
3944,payton,-1.1241913902256429
3945,burbl,0.6675680790024122
3946,ourself,-0.7187262821174785
3947,sqeamish,-0.7187262821174785
3948,agito,-1.1241913902256429
3949,overtop,-0.7187262821174785
3950,grendel,-3.392874931544007
3951,mssr,0.6675680790024122
3952,kaiulani,-0.7187262821174785
3953,humorless,-1.5516354050525827
3954,fearnet,-1.1241913902256429
3955,phobic,1.3607152595623575
3956,nba,1.766180367670522
3957,godel,1.0730331871105765
3958,bryne,0.6675680790024122
3959,marcu,1.8202475889407976
3960,smokescreen,-1.1241913902256429
3961,mccort,-0.7187262821174785
3962,barlog,0.6675680790024122
3963,immobil,-0.7187262821174787
3964,johnson,0.3581460199142252
3965,mirrormask,-0.025579101557533145
3966,fring,-0.02557910155753326
3967,2022,2.2770059914365124
3968,paso,0.26210297089424783
3969,marietta,-0.7187262821174785
3970,misreabl,-1.4118734626774239
3971,andrewjlau,-0.7187262821174785
3972,mockeri,-1.6838071781610655
3973,safest,0.6675680790024122
3974,mane,0.37988600655063115
3975,grievous,-0.025579101557533145
3976,cutthroat,0.37988600655063115
3977,argonn,1.583858810876567
3978,trippl,0.6675680790024122
3979,mili,1.0730331871105765
3980,vani,-1.1241913902256429
3981,jarhead,-0.025579101557533145
3982,ir,2.0538624401223027
3983,unconscion,-1.1241913902256429
3984,ntroduct,0.6675680790024122
3985,reward,0.8949579211980729
3986,giamatti,-0.9010478389114333
3987,urgent,0.6675680790024122
3988,pettyf,-1.1241913902256429
3989,ramon,2.353967032572641
3990,gaglia,-2.2228036788937526
3991,decay,0.2998432988770949
3992,graveyard,0.112571236923284
3993,nikhil,-1.817338570785588
3994,monetari,-0.7187262821174785
3995,mehri,-1.1241913902256429
3996,walsh,1.379763454533052
3997,greatli,0.46396912376117244
3998,clearâ,0.6675680790024122
3999,59,-1.1241913902256429
4000,yokel,-0.31326117400931414
4001,strike,0.2821218377847395
4002,patter,0.12857157826972518
4003,peckenpah,-0.7187262821174785
4004,weatherbi,-1.9714892506128465
4005,talliban,-0.7187262821174785
4006,edeson,0.6675680790024122
4007,balkanski,0.6675680790024122
4008,waterworld,-0.31326117400931414
4009,winsor,0.6675680790024122
4010,nimat,-0.025579101557533145
4011,chihuahua,-1.817338570785588
4012,libidin,-0.025579101557533145
4013,amon,0.6675680790024122
4014,carrot,-0.9010478389114333
4015,predilect,-1.4118734626774239
4016,eiff,-1.1241913902256429
4017,thurig,-1.1241913902256429
4018,thru,-0.2166343383202425
4019,agh,-0.7187262821174785
4020,wendel,0.6675680790024122
4021,graduat,0.2953286185225682
4022,bolivarian,1.0730331871105765
4023,hotb,0.6675680790024122
4024,shazbot,-0.7187262821174785
4025,divali,-0.7187262821174785
4026,cryptozoolog,-1.1241913902256429
4027,madra,0.37988600655063115
4028,stomper,-1.4118734626774239
4029,witchcraft,-0.31326117400931397
4030,tangibl,1.0730331871105767
4031,gig,0.26210297089424783
4032,hyung,-1.1241913902256429
4033,stephani,-0.362051338178746
4034,disspoint,-0.7187262821174785
4035,zeu,-1.2783420700529013
4036,utilitarian,-0.43104420966569745
4037,exo,-0.7187262821174785
4038,interest,-0.058148534968495535
4039,rorich,1.0730331871105765
4040,hucklebarney,0.6675680790024122
4041,wwi,0.19756444975667647
4042,herek,1.0730331871105765
4043,tiku,1.3607152595623575
4044,mimeux,-0.7187262821174785
4045,imelda,1.0730331871105765
4046,wickedest,-0.025579101557533145
4047,gomora,-1.1241913902256429
4048,preisner,0.6675680790024122
4049,sunseri,-0.7187262821174785
4050,arv,-1.4118734626774239
4051,reportari,0.6675680790024122
4052,vp,0.6675680790024122
4053,gubra,1.766180367670522
4054,chinamen,0.6675680790024122
4055,paz,0.8498896357963666
4056,ananka,-1.6350170139916336
4057,juhl,0.6675680790024122
4058,behr,0.6675680790024122
4059,when,-0.7187262821174785
4060,doncha,-1.4118734626774239
4061,up,0.09408540219855574
4062,tarasco,0.6675680790024122
4063,samberg,-2.2228036788937526
4064,lagarto,-0.7187262821174785
4065,nâ°10,0.6675680790024122
4066,tobin,1.0730331871105765
4067,tamarind,-0.025579101557533145
4068,nolasco,-0.7187262821174785
4069,seafar,0.6675680790024122
4070,vallo,1.3607152595623575
4071,fliker,-0.7187262821174785
4072,seasid,-0.585194889492956
4073,marissa,1.0730331871105765
4074,calder,-0.025579101557533145
4075,sam,0.38936475050517494
4076,boddhist,0.6675680790024122
4077,stae,0.6675680790024122
4078,deform,-0.3738857958257492
4079,pinch,0.31089313506367966
4080,proski,1.0730331871105765
4081,amili,0.26210297089424783
4082,matuschek,1.9203310474977802
4083,thriteen,-0.7187262821174785
4084,winningham,-1.2783420700529013
4085,âwhichev,-0.7187262821174785
4086,strict,0.8568100786409404
4087,recognis,0.04852887059618862
4088,sweeten,0.6675680790024122
4089,masayuki,-0.025579101557533145
4090,implod,-0.7187262821174785
4091,delacroix,0.6675680790024122
4092,feisti,1.1530758947841129
4093,cinthia,-0.7187262821174785
4094,winslow,-0.025579101557533145
4095,dancin,-0.7187262821174785
4096,jugoslavia,-0.7187262821174785
4097,whop,-1.1241913902256429
4098,smashmouth,0.6675680790024122
4099,dinah,-0.025579101557533145
4100,wisenheim,0.6675680790024122
4101,nirupa,-1.1241913902256429
4102,antecesora,0.6675680790024122
4103,brita,0.6675680790024122
4104,toothach,-1.9714892506128465
4105,transcontinent,1.0730331871105765
4106,mortar,0.6675680790024122
4107,battleship,1.3607152595623575
4108,toy,0.4746644128779205
4109,stai,0.6675680790024122
4110,suit,-0.20210833764698344
4111,diomed,-0.7187262821174785
4112,dear,-0.24463266762021776
4113,infront,-1.4118734626774239
4114,brazen,0.7853511146587956
4115,himâand,-0.7187262821174785
4116,respir,0.6675680790024122
4117,mansion,0.12857157826972518
4118,rogoz,0.6675680790024122
4119,nutz,0.6675680790024122
4120,patzu,0.6675680790024122
4121,lommel,-1.0064083545692595
4122,carnosour,-0.7187262821174785
4123,canton,0.26210297089424783
4124,signatur,0.07450435699944938
4125,url,-0.025579101557533145
4126,flout,-0.7187262821174785
4127,alfredo,-1.1241913902256429
4128,1950,0.14081163316422715
4129,zelnik,-1.6350170139916336
4130,catchi,0.17224664177238663
4131,matheau,0.6675680790024122
4132,renard,-0.31326117400931414
4133,shifafa,-0.7187262821174785
4134,venocour,0.6675680790024122
4135,crimmini,-0.7187262821174785
4136,moia,0.6675680790024122
4137,vulcan,0.0544636061160033
4138,ovi,0.37988600655063115
4139,biz,-0.1797297813847917
4140,rork,0.6675680790024122
4141,sharen,0.6675680790024122
4142,convenienc,0.6675680790024122
4143,menstrual,0.6675680790024122
4144,hã´tel,0.6675680790024122
4145,tempi,-1.9714892506128465
4146,doo,-1.5172339783352502
4147,algren,1.583858810876567
4148,dawber,1.0730331871105765
4149,sydney,0.2447112281823786
4150,overexplicit,0.6675680790024122
4151,vittoria,-1.1241913902256429
4152,fuddruck,0.6675680790024122
4153,dentist,0.4734120645614547
4154,shogu,0.6675680790024122
4155,dustin,1.19081622276696
4156,rper,0.6675680790024122
4157,tht,0.6675680790024122
4158,eeeeeeevil,-1.1241913902256429
4159,psychopath,-0.3069915609957188
4160,oxygen,-0.6317149051278489
4161,sobrieti,1.0730331871105765
4162,bourbon,0.4852465222084574
4163,outdoorsman,0.6675680790024122
4164,shrivel,0.6675680790024122
4165,rajasthan,1.3607152595623575
4166,gazonga,0.6675680790024122
4167,royal,0.8763228928645223
4168,momentum,-0.6541877609799073
4169,unforgivingli,0.6675680790024122
4170,churubusco,0.6675680790024122
4171,â6,-1.1241913902256429
4172,filmcrit,1.0730331871105765
4173,imperil,-1.6350170139916336
4174,bedeila,-1.1241913902256429
4175,larson,0.5622075633445858
4176,enigmat,1.2737038825727276
4177,ciannelli,2.0538624401223027
4178,alesman,0.6675680790024122
4179,nuit,-0.31326117400931414
4180,demob,0.6675680790024122
4181,haruko,0.6675680790024122
4182,zelenka,0.6675680790024122
4183,secur,-0.2386723170182417
4184,obaba,-1.1241913902256429
4185,youki,0.6675680790024122
4186,vid,1.0730331871105765
4187,bayridg,-0.7187262821174785
4188,stuntwoman,0.6675680790024122
4189,purer,0.6675680790024122
4190,knight,0.31670710492909965
4191,everyday,1.1138551816308315
4192,blankli,-0.31326117400931414
4193,perillan,-0.7187262821174785
4194,birgitt,0.6675680790024122
4195,leak,-0.10562180923106969
4196,blackmer,0.6675680790024122
4197,adher,-0.025579101557533374
4198,fireman,-1.0064083545692595
4199,marchand,1.766180367670522
4200,ebelli,-1.4118734626774239
4201,parton,1.0730331871105765
4202,chiswick,1.3607152595623575
4203,homayoun,1.0730331871105765
4204,cilauro,1.0730331871105765
4205,svend,1.3607152595623575
4206,tunr,0.6675680790024122
4207,hurler,0.6675680790024122
4208,mayfair,0.6675680790024122
4209,elisha,0.9729497285535939
4210,loganâ,-1.4118734626774239
4211,yoon,-2.1050206432373693
4212,italiano,0.6675680790024122
4213,summari,-0.16961847178047088
4214,spall,1.766180367670522
4215,etat,1.0730331871105765
4216,gamma,-1.1241913902256429
4217,trw,1.0730331871105765
4218,pasta,-1.4118734626774239
4219,hook,0.35391052014737057
4220,hetero,0.8907116303166218
4221,lit,-0.39330388168285046
4222,lili,1.2887417599372681
4223,crossbeam,0.6675680790024122
4224,schloss,0.6675680790024122
4225,schnook,-0.9418698334316883
4226,pacula,-0.5364047253235241
4227,airman,-0.31326117400931414
4228,sovi,0.6675680790024122
4229,rifkin,-2.2228036788937526
4230,watt,1.1783937027684026
4231,rop,0.6675680790024122
4232,espect,0.6675680790024122
4233,efrem,0.6675680790024122
4234,asund,0.6675680790024122
4235,site,-0.06813871597632909
4236,wastland,0.6675680790024122
4237,deathli,-0.20790065835148797
4238,binder,1.766180367670522
4239,vert,1.3607152595623575
4240,easter,-0.6446183099637565
4241,egyptologist,-0.43104420966569745
4242,menica,-0.7187262821174785
4243,kookili,0.6675680790024122
4244,wiseguy,-0.02557910155753326
4245,rioter,0.37988600655063115
4246,lorenz,-0.7187262821174785
4247,buza,-0.7187262821174785
4248,belatedli,0.37988600655063115
4249,domino,1.583858810876567
4250,moya,1.3607152595623575
4251,kida,-0.43104420966569745
4252,ntsb,-1.6350170139916336
4253,pollard,1.9203310474977802
4254,claymor,1.3607152595623575
4255,osamu,-0.025579101557533145
4256,mild,-0.33573402986137263
4257,deathwatch,0.6675680790024122
4258,chirst,0.6675680790024122
4259,xaverl,0.6675680790024122
4260,tp,-2.1050206432373693
4261,westlak,-1.1241913902256429
4262,fealti,-0.7187262821174785
4263,declassifi,-0.025579101557533145
4264,deliv,0.05527299507156166
4265,kennicut,1.766180367670522
4266,cocki,-0.9598883389343665
4267,persia,0.6675680790024122
4268,15th,0.6675680790024122
4269,mattei,-0.1797297813847917
4270,grayc,1.3607152595623575
4271,brillian,-0.025579101557533145
4272,flight,-0.15074224451153911
4273,malder,0.6675680790024122
4274,aretha,1.4784982952187409
4275,berkley,1.0730331871105767
4276,visciou,0.6675680790024122
4277,ultramodern,0.6675680790024122
4278,ritualist,0.667568079002412
4279,ao,1.0730331871105765
4280,gromit,2.1990444499668005
4281,ridicul,-1.3877759110983634
4282,promt,0.6675680790024122
4283,poosibl,-1.1241913902256429
4284,%,0.035045520258901605
4285,snooz,-2.798167823797314
4286,metamoprhi,-0.7187262821174785
4287,chayesfski,0.6675680790024122
4288,ging,0.6675680790024122
4289,chute,-0.02557910155753326
4290,tabor,1.0730331871105765
4291,morod,1.3607152595623575
4292,monsturd,-1.6350170139916336
4293,luqu,1.0730331871105765
4294,ntention,-0.43104420966569745
4295,unsanct,-0.7187262821174785
4296,parlor,-0.5645756022902201
4297,spokesperson,1.0730331871105765
4298,grammer,1.0730331871105765
4299,supremacist,1.0730331871105765
4300,avalanch,-0.5364047253235241
4301,tubbi,-0.872876961944737
4302,diversifi,1.0730331871105765
4303,winteri,0.6675680790024122
4304,nikolaj,1.583858810876567
4305,readi,0.2382354894876043
4306,mccay,0.6675680790024122
4307,jabl,0.6675680790024122
4308,pretext,0.19756444975667647
4309,7ish,0.6675680790024122
4310,jagger,0.19756444975667647
4311,fonda,0.6675680790024122
4312,rapidfir,-1.1241913902256429
4313,lerio,0.6675680790024122
4314,bordenâ,0.6675680790024122
4315,konkana,1.4784982952187409
4316,wellington,1.3607152595623575
4317,peat,-1.1241913902256429
4318,jordã,0.6675680790024122
4319,goofey,-0.7187262821174785
4320,ermâ,-0.7187262821174785
4321,mathieu,1.227183866937835
4322,smoki,0.26210297089424783
4323,studiou,0.6675680790024122
4324,profoundli,0.5722578991980872
4325,demunn,1.3607152595623575
4326,teen,-0.09826883492581084
4327,floridian,-1.4118734626774239
4328,meridith,-1.9714892506128465
4329,hidingâ,0.6675680790024122
